3.16	0.00	2.50	4.56	0.00	0.00	0.00	0.00	0.00	1537067	178021	91697	137154	2442	235	711	0.72	0.02	0.07	0.00	0.21	0.01
4.63	0.00	2.50	2.83	0.00	0.00	0.00	0.00	0.00	1537612	171430	95300	141566	2228	394	959	0.62	0.02	0.11	0.01	0.27	0.01
2.07	0.00	2.50	5.21	0.00	0.00	0.00	0.00	0.00	1535519	181566	91268	136079	2589	188	685	0.75	0.02	0.05	0.00	0.20	0.01
2.39	0.00	2.50	5.06	0.00	0.00	0.00	0.00	0.00	1536170	179446	91283	136794	2550	207	709	0.74	0.02	0.06	0.00	0.20	0.01
4.93	0.00	2.50	2.19	0.00	0.00	0.00	0.00	0.00	1535806	168599	95731	143188	2173	352	927	0.63	0.02	0.10	0.01	0.27	0.01
3.59	0.00	2.50	4.19	0.00	0.00	0.00	0.00	0.00	1533326	176534	93839	139503	2396	258	791	0.70	0.02	0.07	0.00	0.23	0.01
4.14	0.00	2.50	3.57	0.00	0.00	0.00	0.00	0.00	1539434	173865	94669	141138	2345	333	889	0.66	0.02	0.09	0.01	0.25	0.01
2.93	0.00	2.50	4.73	0.00	0.00	0.00	0.00	0.00	1535004	179162	91247	136805	2631	246	727	0.73	0.02	0.07	0.00	0.20	0.01
3.78	0.00	2.50	4.00	0.00	0.00	0.00	0.00	0.00	1532400	175666	94755	141119	2365	302	843	0.67	0.02	0.09	0.01	0.24	0.01
4.31	0.00	2.50	3.34	0.00	0.00	0.00	0.00	0.00	1527120	172721	94638	141835	2309	340	882	0.65	0.02	0.10	0.01	0.25	0.01
1.20	0.00	2.50	5.51	0.00	0.00	0.00	0.00	0.00	1544063	180892	91481	136235	2649	179	613	0.77	0.02	0.05	0.00	0.18	0.01
3.97	0.00	2.50	3.79	0.00	0.00	0.00	0.00	0.00	1543288	173908	93479	138677	2423	333	878	0.67	0.02	0.09	0.01	0.24	0.01
3.38	0.00	2.50	4.38	0.00	0.00	0.00	0.00	0.00	1536874	175690	92889	138241	2445	248	785	0.70	0.02	0.07	0.00	0.23	0.01
2.67	0.00	2.50	4.90	0.00	0.00	0.00	0.00	0.00	1541670	177854	91338	136645	2542	212	679	0.74	0.02	0.06	0.00	0.20	0.01
5.21	0.00	2.50	1.26	0.00	0.00	0.00	0.00	0.00	1541608	166670	94954	143537	2077	343	968	0.61	0.02	0.10	0.01	0.29	0.01
4.78	0.00	2.50	2.53	0.00	0.00	0.00	0.00	0.00	1532047	170086	95008	142125	2187	383	935	0.62	0.02	0.11	0.01	0.27	0.01
5.07	0.00	2.50	1.26	0.00	0.00	0.00	0.00	0.00	1527043	166413	101095	141148	1982	645	849	0.57	0.02	0.19	0.01	0.24	0.01
1.69	0.00	2.50	5.21	0.00	0.00	0.00	0.00	0.00	1535384	179662	92024	134409	2576	272	614	0.74	0.02	0.08	0.00	0.18	0.01
1.20	0.00	2.50	5.36	0.00	0.00	0.00	0.00	0.00	1531402	180090	91100	133722	2685	227	614	0.76	0.02	0.06	0.00	0.17	0.01
3.59	0.00	2.50	4.00	0.00	0.00	0.00	0.00	0.00	1528574	172116	99596	139472	2260	515	747	0.64	0.02	0.15	0.01	0.21	0.01
2.93	0.00	2.50	4.56	0.00	0.00	0.00	0.00	0.00	1538993	174424	95066	135579	2397	446	732	0.67	0.02	0.12	0.01	0.20	0.01
3.78	0.00	2.50	3.79	0.00	0.00	0.00	0.00	0.00	1537788	170204	98852	137465	2174	577	767	0.62	0.02	0.16	0.01	0.22	0.01
4.31	0.00	2.50	3.10	0.00	0.00	0.00	0.00	0.00	1539854	167386	100620	138786	2027	637	822	0.58	0.02	0.18	0.01	0.24	0.01
4.93	0.00	2.50	1.79	0.00	0.00	0.00	0.00	0.00	1537605	163618	100912	139468	1996	636	918	0.56	0.02	0.18	0.01	0.26	0.01
2.39	0.00	2.50	4.90	0.00	0.00	0.00	0.00	0.00	1535816	176999	94386	135017	2493	289	686	0.72	0.02	0.08	0.01	0.20	0.01
2.07	0.00	2.50	5.06	0.00	0.00	0.00	0.00	0.00	1529492	177451	93135	135129	2533	286	648	0.73	0.02	0.08	0.01	0.19	0.01
4.14	0.00	2.50	3.34	0.00	0.00	0.00	0.00	0.00	1536219	168428	100644	139510	2103	564	849	0.60	0.02	0.16	0.01	0.24	0.01
3.38	0.00	2.50	4.19	0.00	0.00	0.00	0.00	0.00	1541888	171660	96857	135625	2319	513	763	0.65	0.02	0.14	0.01	0.21	0.01
3.16	0.00	2.50	4.38	0.00	0.00	0.00	0.00	0.00	1540635	173005	96978	136643	2302	444	734	0.66	0.02	0.13	0.01	0.21	0.01
3.97	0.00	2.50	3.57	0.00	0.00	0.00	0.00	0.00	1531513	169132	99449	137081	2268	634	776	0.62	0.02	0.17	0.01	0.21	0.01
4.47	0.00	2.50	2.83	0.00	0.00	0.00	0.00	0.00	1526756	167107	102164	141271	2068	684	851	0.57	0.02	0.19	0.01	0.24	0.01
0.00	0.00	2.50	5.51	0.00	0.00	0.00	0.00	0.00	1530047	180495	90853	135534	2645	198	586	0.77	0.02	0.06	0.00	0.17	0.01
4.63	0.00	2.50	2.53	0.00	0.00	0.00	0.00	0.00	1528436	165622	102141	140607	1960	688	850	0.56	0.02	0.20	0.01	0.24	0.01
5.21	0.00	2.50	0.00	0.00	0.00	0.00	0.00	0.00	1532468	164699	99629	142347	2014	552	961	0.57	0.02	0.16	0.01	0.27	0.01
2.67	0.00	2.50	4.73	0.00	0.00	0.00	0.00	0.00	1535616	175695	94916	135744	2441	411	705	0.69	0.02	0.12	0.01	0.20	0.01
4.78	0.00	2.50	2.19	0.00	0.00	0.00	0.00	0.00	1517075	165155	102702	141296	1948	705	812	0.56	0.02	0.20	0.01	0.23	0.01
4.93	0.00	2.50	1.26	0.00	0.00	0.00	0.00	0.00	1550033	160004	107235	136015	1790	1020	813	0.49	0.01	0.28	0.01	0.22	0.01
5.07	0.00	2.50	0.00	0.00	0.00	0.00	0.00	0.00	1543701	161002	106268	137889	1819	967	856	0.50	0.01	0.27	0.01	0.24	0.01
3.38	0.00	2.50	4.00	0.00	0.00	0.00	0.00	0.00	1537819	166998	105079	135151	2049	825	660	0.58	0.02	0.23	0.01	0.19	0.01
3.78	0.00	2.50	3.57	0.00	0.00	0.00	0.00	0.00	1535894	164906	106495	136153	2022	921	678	0.56	0.02	0.25	0.01	0.19	0.01
2.39	0.00	2.50	4.73	0.00	0.00	0.00	0.00	0.00	1525208	172199	101242	135450	2186	683	564	0.64	0.02	0.20	0.01	0.16	0.01
2.93	0.00	2.50	4.38	0.00	0.00	0.00	0.00	0.00	1539087	168756	102531	132828	2271	798	698	0.60	0.02	0.21	0.01	0.19	0.01
3.59	0.00	2.50	3.79	0.00	0.00	0.00	0.00	0.00	1536879	166679	106461	135643	2019	854	669	0.57	0.02	0.24	0.01	0.19	0.01
1.69	0.00	2.50	5.06	0.00	0.00	0.00	0.00	0.00	1535232	175649	97838	135098	2442	524	578	0.69	0.02	0.15	0.01	0.16	0.01
4.14	0.00	2.50	3.10	0.00	0.00	0.00	0.00	0.00	1545937	162716	108177	136827	1919	985	726	0.53	0.01	0.27	0.01	0.20	0.01
4.47	0.00	2.50	2.53	0.00	0.00	0.00	0.00	0.00	1539696	161301	109870	138116	1819	1027	768	0.50	0.01	0.28	0.01	0.21	0.01
4.78	0.00	2.50	1.79	0.00	0.00	0.00	0.00	0.00	1528527	160767	109579	137687	1728	1028	781	0.49	0.01	0.29	0.01	0.22	0.01
2.67	0.00	2.50	4.56	0.00	0.00	0.00	0.00	0.00	1542736	169669	102104	133489	2270	742	698	0.61	0.02	0.20	0.01	0.19	0.01
4.31	0.00	2.50	2.83	0.00	0.00	0.00	0.00	0.00	1536941	162071	109970	137172	1842	983	765	0.51	0.01	0.27	0.01	0.21	0.01
0.00	0.00	2.50	5.36	0.00	0.00	0.00	0.00	0.00	1546122	178040	93478	133433	2515	333	597	0.73	0.02	0.10	0.01	0.17	0.01
1.20	0.00	2.50	5.21	0.00	0.00	0.00	0.00	0.00	1545449	177094	96440	133198	2518	398	596	0.72	0.02	0.11	0.01	0.17	0.01
3.16	0.00	2.50	4.19	0.00	0.00	0.00	0.00	0.00	1543926	167873	102568	133878	2129	830	690	0.58	0.02	0.23	0.01	0.19	0.01
4.63	0.00	2.50	2.19	0.00	0.00	0.00	0.00	0.00	1537777	160086	110578	137098	1733	1065	798	0.48	0.01	0.30	0.01	0.22	0.01
2.07	0.00	2.50	4.90	0.00	0.00	0.00	0.00	0.00	1538704	172712	100229	134754	2336	616	595	0.66	0.02	0.17	0.01	0.17	0.01
3.97	0.00	2.50	3.34	0.00	0.00	0.00	0.00	0.00	1526002	163620	108651	138533	1874	933	666	0.54	0.02	0.27	0.01	0.19	0.01
2.93	0.00	2.50	4.19	0.00	0.00	0.00	0.00	0.00	1530873	163530	111903	135174	1851	1134	613	0.51	0.01	0.32	0.01	0.17	0.01
4.78	0.00	2.50	1.26	0.00	0.00	0.00	0.00	0.00	1531163	154604	116739	135283	1546	1372	661	0.43	0.01	0.38	0.01	0.18	0.01
2.39	0.00	2.50	4.56	0.00	0.00	0.00	0.00	0.00	1534538	165912	110049	135040	1889	1016	584	0.54	0.02	0.29	0.01	0.17	0.01
3.16	0.00	2.50	4.00	0.00	0.00	0.00	0.00	0.00	1541065	162163	113065	134166	1804	1191	670	0.49	0.01	0.32	0.01	0.18	0.01
2.67	0.00	2.50	4.38	0.00	0.00	0.00	0.00	0.00	1527868	165505	111780	135219	1957	1021	584	0.55	0.02	0.29	0.01	0.16	0.01
3.59	0.00	2.50	3.57	0.00	0.00	0.00	0.00	0.00	1503499	153907	110838	128731	1781	1249	645	0.48	0.01	0.34	0.01	0.18	0.01
4.93	0.00	2.50	0.00	0.00	0.00	0.00	0.00	0.00	1540777	155434	114918	135763	1548	1262	714	0.44	0.01	0.36	0.01	0.20	0.01
2.07	0.00	2.50	4.73	0.00	0.00	0.00	0.00	0.00	1540515	167845	108361	134230	1969	953	566	0.56	0.02	0.27	0.01	0.16	0.01
1.69	0.00	2.50	4.90	0.00	0.00	0.00	0.00	0.00	1534752	168921	106574	135169	2174	839	572	0.61	0.02	0.23	0.01	0.16	0.01
4.47	0.00	2.50	2.19	0.00	0.00	0.00	0.00	0.00	1542817	156273	117600	135737	1577	1379	634	0.44	0.01	0.38	0.01	0.18	0.01
3.78	0.00	2.50	3.34	0.00	0.00	0.00	0.00	0.00	1530625	160597	115556	136424	1821	1290	635	0.49	0.01	0.34	0.01	0.17	0.01
3.97	0.00	2.50	3.10	0.00	0.00	0.00	0.00	0.00	1542111	157125	115121	132903	1643	1313	638	0.46	0.01	0.37	0.01	0.18	0.01
4.31	0.00	2.50	2.53	0.00	0.00	0.00	0.00	0.00	1539218	156102	116575	134382	1615	1362	646	0.45	0.01	0.38	0.01	0.18	0.01
1.20	0.00	2.50	5.06	0.00	0.00	0.00	0.00	0.00	1539633	169842	103645	133034	2210	755	585	0.62	0.02	0.21	0.01	0.16	0.01
4.63	0.00	2.50	1.79	0.00	0.00	0.00	0.00	0.00	1534769	156004	118112	135793	1570	1390	693	0.43	0.01	0.38	0.01	0.19	0.01
3.38	0.00	2.50	3.79	0.00	0.00	0.00	0.00	0.00	1533106	162579	115114	136708	1775	1210	625	0.49	0.01	0.34	0.01	0.17	0.01
4.14	0.00	2.50	2.83	0.00	0.00	0.00	0.00	0.00	1531270	157949	116106	136155	1655	1299	655	0.46	0.01	0.36	0.01	0.18	0.01
0.00	0.00	2.50	5.21	0.00	0.00	0.00	0.00	0.00	1538047	174613	100920	132819	2419	647	587	0.66	0.02	0.18	0.01	0.16	0.01
1.20	0.00	2.50	4.90	0.00	0.00	0.00	0.00	0.00	1533967	164952	112317	135163	1954	1209	528	0.53	0.01	0.33	0.01	0.14	0.01
0.00	0.00	2.50	5.06	0.00	0.00	0.00	0.00	0.00	1540907	169516	109831	133034	2146	986	542	0.58	0.02	0.27	0.01	0.15	0.01
4.31	0.00	2.50	2.19	0.00	0.00	0.00	0.00	0.00	1589048	158153	127191	139882	1506	1664	631	0.40	0.01	0.44	0.01	0.17	0.01
4.14	0.00	2.50	2.53	0.00	0.00	0.00	0.00	0.00	1546399	153132	121373	133736	1548	1608	649	0.41	0.01	0.42	0.01	0.17	0.01
2.93	0.00	2.50	4.00	0.00	0.00	0.00	0.00	0.00	1535902	158641	120046	136853	1637	1442	620	0.44	0.01	0.39	0.01	0.17	0.01
3.97	0.00	2.50	2.83	0.00	0.00	0.00	0.00	0.00	1532669	155007	122632	135969	1588	1550	654	0.42	0.01	0.41	0.01	0.17	0.01
1.69	0.00	2.50	4.73	0.00	0.00	0.00	0.00	0.00	1534612	162533	114905	134841	1863	1221	582	0.51	0.01	0.33	0.01	0.16	0.01
2.39	0.00	2.50	4.38	0.00	0.00	0.00	0.00	0.00	1538964	161163	116870	133831	1889	1419	587	0.48	0.01	0.36	0.01	0.15	0.01
2.67	0.00	2.50	4.19	0.00	0.00	0.00	0.00	0.00	1535056	159953	118534	135317	1795	1488	633	0.46	0.01	0.38	0.01	0.16	0.01
4.78	0.00	2.50	0.00	0.00	0.00	0.00	0.00	0.00	1540340	153432	122835	134836	1468	1644	657	0.39	0.01	0.44	0.01	0.17	0.01
4.47	0.00	2.50	1.79	0.00	0.00	0.00	0.00	0.00	1537448	153472	123112	135442	1341	1645	634	0.37	0.01	0.45	0.01	0.18	0.01
3.16	0.00	2.50	3.79	0.00	0.00	0.00	0.00	0.00	1544123	156066	119511	132973	1620	1517	634	0.43	0.01	0.40	0.01	0.17	0.01
3.38	0.00	2.50	3.57	0.00	0.00	0.00	0.00	0.00	1544517	155563	120593	134337	1586	1547	623	0.42	0.01	0.41	0.01	0.17	0.01
3.78	0.00	2.50	3.10	0.00	0.00	0.00	0.00	0.00	1537277	154833	121715	133559	1566	1647	649	0.41	0.01	0.43	0.01	0.17	0.01
2.07	0.00	2.50	4.56	0.00	0.00	0.00	0.00	0.00	1534388	161685	116550	133408	1887	1417	635	0.48	0.01	0.36	0.01	0.16	0.01
3.59	0.00	2.50	3.34	0.00	0.00	0.00	0.00	0.00	1511162	155358	120174	133023	1552	1492	657	0.42	0.01	0.40	0.01	0.18	0.01
4.63	0.00	2.50	1.26	0.00	0.00	0.00	0.00	0.00	1540517	152711	124035	134795	1457	1598	651	0.39	0.01	0.43	0.01	0.18	0.01
2.93	0.00	2.50	3.79	0.00	0.00	0.00	0.00	0.00	1544767	153848	122923	135684	1592	1611	679	0.41	0.01	0.41	0.01	0.17	0.01
4.31	0.00	2.50	1.79	0.00	0.00	0.00	0.00	0.00	1543020	150035	123982	132561	1339	1730	627	0.36	0.01	0.47	0.01	0.17	0.01
3.59	0.00	2.50	3.10	0.00	0.00	0.00	0.00	0.00	1541141	151402	122338	133609	1375	1702	746	0.36	0.01	0.45	0.01	0.20	0.01
1.69	0.00	2.50	4.56	0.00	0.00	0.00	0.00	0.00	1546049	156341	118996	133747	1674	1520	653	0.44	0.01	0.40	0.01	0.17	0.01
1.20	0.00	2.50	4.73	0.00	0.00	0.00	0.00	0.00	1527991	161079	118171	135961	1806	1431	622	0.47	0.01	0.37	0.01	0.16	0.01
0.00	0.00	2.50	4.90	0.00	0.00	0.00	0.00	0.00	1518227	163067	114500	135477	1839	1243	532	0.51	0.01	0.34	0.01	0.15	0.01
2.67	0.00	2.50	4.00	0.00	0.00	0.00	0.00	0.00	1534387	154564	120512	134353	1557	1573	637	0.41	0.01	0.42	0.01	0.17	0.01
2.07	0.00	2.50	4.38	0.00	0.00	0.00	0.00	0.00	1528303	157060	119498	135758	1599	1464	624	0.43	0.01	0.40	0.01	0.17	0.01
2.39	0.00	2.50	4.19	0.00	0.00	0.00	0.00	0.00	1540709	156198	119774	134024	1670	1533	676	0.43	0.01	0.40	0.01	0.17	0.01
3.38	0.00	2.50	3.34	0.00	0.00	0.00	0.00	0.00	1489955	148275	119113	130162	1484	1575	651	0.40	0.01	0.42	0.01	0.18	0.01
3.16	0.00	2.50	3.57	0.00	0.00	0.00	0.00	0.00	1539032	153933	121433	135200	1448	1577	701	0.39	0.01	0.42	0.01	0.19	0.01
4.47	0.00	2.50	1.26	0.00	0.00	0.00	0.00	0.00	1545651	149985	124292	132253	1411	1810	641	0.37	0.01	0.47	0.01	0.17	0.01
4.63	0.00	2.50	0.00	0.00	0.00	0.00	0.00	0.00	1535976	150415	125137	133518	1380	1728	611	0.37	0.01	0.46	0.01	0.16	0.01
3.78	0.00	2.50	2.83	0.00	0.00	0.00	0.00	0.00	1532224	151990	122864	134771	1426	1652	690	0.38	0.01	0.44	0.01	0.18	0.01
3.97	0.00	2.50	2.53	0.00	0.00	0.00	0.00	0.00	1537584	151637	123126	133807	1496	1664	631	0.39	0.01	0.44	0.01	0.17	0.01
4.14	0.00	2.50	2.19	0.00	0.00	0.00	0.00	0.00	1542416	150647	123138	132290	1421	1769	644	0.37	0.01	0.46	0.01	0.17	0.01
1.20	0.00	2.50	4.56	0.00	0.00	0.00	0.00	0.00	1545633	153986	119462	135068	1567	1478	719	0.42	0.01	0.39	0.01	0.19	0.01
3.59	0.00	2.50	2.83	0.00	0.00	0.00	0.00	0.00	1548861	151479	121307	134101	1489	1653	731	0.38	0.01	0.43	0.01	0.19	0.01
2.67	0.00	2.50	3.79	0.00	0.00	0.00	0.00	0.00	1533115	154454	120794	138159	1476	1535	762	0.39	0.01	0.41	0.01	0.20	0.01
4.31	0.00	2.50	1.26	0.00	0.00	0.00	0.00	0.00	1539169	151737	122398	134571	1458	1671	676	0.38	0.01	0.44	0.01	0.18	0.01
1.69	0.00	2.50	4.38	0.00	0.00	0.00	0.00	0.00	1530706	155963	121068	138540	1495	1467	713	0.41	0.01	0.40	0.01	0.19	0.01
3.16	0.00	2.50	3.34	0.00	0.00	0.00	0.00	0.00	1537146	152545	120362	136470	1517	1483	687	0.41	0.01	0.40	0.01	0.19	0.01
2.93	0.00	2.50	3.57	0.00	0.00	0.00	0.00	0.00	1514532	153085	119653	138466	1377	1442	670	0.39	0.01	0.41	0.01	0.19	0.01
4.47	0.00	2.50	0.00	0.00	0.00	0.00	0.00	0.00	1531587	150785	123612	134881	1404	1751	551	0.38	0.01	0.47	0.01	0.15	0.01
2.39	0.00	2.50	4.00	0.00	0.00	0.00	0.00	0.00	1544283	153073	119955	136838	1497	1528	788	0.39	0.01	0.40	0.01	0.21	0.01
3.38	0.00	2.50	3.10	0.00	0.00	0.00	0.00	0.00	1545742	152512	120396	135129	1501	1573	727	0.39	0.01	0.41	0.01	0.19	0.01
4.14	0.00	2.50	1.79	0.00	0.00	0.00	0.00	0.00	1525198	153663	122186	136373	1435	1651	665	0.38	0.01	0.44	0.01	0.18	0.01
0.00	0.00	2.50	4.73	0.00	0.00	0.00	0.00	0.00	1528201	156856	118139	135701	1645	1458	674	0.44	0.01	0.39	0.01	0.18	0.01
3.78	0.00	2.50	2.53	0.00	0.00	0.00	0.00	0.00	1537606	153108	120767	135903	1525	1557	724	0.40	0.01	0.41	0.01	0.19	0.01
3.97	0.00	2.50	2.19	0.00	0.00	0.00	0.00	0.00	1543555	151996	120997	135263	1452	1569	737	0.39	0.01	0.42	0.01	0.20	0.01
2.07	0.00	2.50	4.19	0.00	0.00	0.00	0.00	0.00	1533091	154405	119701	138218	1514	1520	747	0.40	0.01	0.40	0.01	0.20	0.01
2.39	0.00	2.50	3.79	0.00	0.00	0.00	0.00	0.00	1533779	153949	115500	139728	1521	1318	807	0.42	0.01	0.36	0.01	0.22	0.01
3.38	0.00	2.50	2.83	0.00	0.00	0.00	0.00	0.00	1541212	154932	114977	137738	1620	1307	766	0.44	0.01	0.35	0.01	0.21	0.01
1.20	0.00	2.50	4.38	0.00	0.00	0.00	0.00	0.00	1548094	152276	115971	136332	1569	1453	829	0.41	0.01	0.38	0.01	0.22	0.01
3.78	0.00	2.50	2.19	0.00	0.00	0.00	0.00	0.00	1538474	154637	115656	136895	1548	1307	750	0.43	0.01	0.36	0.01	0.21	0.01
4.31	0.00	2.50	0.00	0.00	0.00	0.00	0.00	0.00	1534718	154113	118225	135900	1497	1469	685	0.41	0.01	0.40	0.01	0.19	0.01
4.14	0.00	2.50	1.26	0.00	0.00	0.00	0.00	0.00	1532033	155786	116686	136236	1537	1362	744	0.42	0.01	0.37	0.01	0.20	0.01
3.59	0.00	2.50	2.53	0.00	0.00	0.00	0.00	0.00	1540572	153838	114020	135633	1588	1366	777	0.43	0.01	0.37	0.01	0.21	0.01
2.67	0.00	2.50	3.57	0.00	0.00	0.00	0.00	0.00	1543840	154278	114648	139292	1528	1304	858	0.41	0.01	0.35	0.01	0.23	0.01
2.93	0.00	2.50	3.34	0.00	0.00	0.00	0.00	0.00	1541546	155592	114710	139349	1612	1275	793	0.44	0.01	0.35	0.01	0.22	0.01
3.16	0.00	2.50	3.10	0.00	0.00	0.00	0.00	0.00	1596403	158896	117065	140680	1589	1326	845	0.42	0.01	0.35	0.01	0.22	0.01
2.07	0.00	2.50	4.00	0.00	0.00	0.00	0.00	0.00	1547225	153412	114632	139495	1504	1314	816	0.41	0.01	0.36	0.01	0.22	0.01
0.00	0.00	2.50	4.56	0.00	0.00	0.00	0.00	0.00	1540801	153477	116480	137978	1517	1330	764	0.42	0.01	0.37	0.01	0.21	0.01
3.97	0.00	2.50	1.79	0.00	0.00	0.00	0.00	0.00	1530309	156061	114791	137121	1555	1309	752	0.43	0.01	0.36	0.01	0.21	0.01
1.69	0.00	2.50	4.19	0.00	0.00	0.00	0.00	0.00	1537735	152896	114792	138763	1455	1326	847	0.40	0.01	0.37	0.01	0.23	0.01
3.78	0.00	2.50	1.79	0.00	0.00	0.00	0.00	0.00	1532398	160234	108466	138660	1756	994	768	0.50	0.01	0.28	0.01	0.22	0.01
2.07	0.00	2.50	3.79	0.00	0.00	0.00	0.00	0.00	1550523	155866	108424	140197	1655	1020	932	0.46	0.01	0.28	0.01	0.26	0.01
3.59	0.00	2.50	2.19	0.00	0.00	0.00	0.00	0.00	1553227	160264	107390	138310	1822	941	813	0.51	0.01	0.26	0.01	0.23	0.01
3.97	0.00	2.50	1.26	0.00	0.00	0.00	0.00	0.00	1546720	160001	107972	136750	1825	968	775	0.51	0.01	0.27	0.01	0.22	0.01
1.20	0.00	2.50	4.19	0.00	0.00	0.00	0.00	0.00	1546831	153469	109865	140170	1514	1096	927	0.43	0.01	0.31	0.01	0.26	0.01
2.39	0.00	2.50	3.57	0.00	0.00	0.00	0.00	0.00	1549450	155825	107811	139710	1659	1008	928	0.46	0.01	0.28	0.01	0.26	0.01
1.69	0.00	2.50	4.00	0.00	0.00	0.00	0.00	0.00	1542165	155539	109591	141934	1550	1016	938	0.44	0.01	0.29	0.01	0.27	0.01
0.00	0.00	2.50	4.38	0.00	0.00	0.00	0.00	0.00	1532280	151945	112700	140618	1474	1152	959	0.41	0.01	0.32	0.01	0.27	0.01
2.93	0.00	2.50	3.10	0.00	0.00	0.00	0.00	0.00	1538852	157765	107697	139872	1682	950	869	0.48	0.01	0.27	0.01	0.25	0.01
4.14	0.00	2.50	0.00	0.00	0.00	0.00	0.00	0.00	1541163	157616	109923	136222	1606	1083	715	0.47	0.01	0.32	0.01	0.21	0.01
2.67	0.00	2.50	3.34	0.00	0.00	0.00	0.00	0.00	1548941	157956	107176	140690	1692	964	891	0.48	0.01	0.27	0.01	0.25	0.01
3.16	0.00	2.50	2.83	0.00	0.00	0.00	0.00	0.00	1551472	158123	106000	138554	1708	946	850	0.49	0.01	0.27	0.01	0.24	0.01
3.38	0.00	2.50	2.53	0.00	0.00	0.00	0.00	0.00	1531643	159799	106979	139123	1786	931	826	0.50	0.01	0.26	0.01	0.23	0.01
1.69	0.00	2.50	3.79	0.00	0.00	0.00	0.00	0.00	1545621	159471	101672	142834	1822	747	1006	0.51	0.01	0.21	0.01	0.28	0.01
3.59	0.00	2.50	1.79	0.00	0.00	0.00	0.00	0.00	1544161	165893	99771	138296	2023	610	812	0.59	0.02	0.18	0.01	0.24	0.01
3.97	0.00	2.50	0.00	0.00	0.00	0.00	0.00	0.00	1546778	163909	101591	137197	2016	763	789	0.57	0.02	0.21	0.01	0.22	0.01
0.00	0.00	2.50	4.19	0.00	0.00	0.00	0.00	0.00	1542333	155729	105089	143372	1570	862	1087	0.45	0.01	0.24	0.01	0.31	0.01
2.07	0.00	2.50	3.57	0.00	0.00	0.00	0.00	0.00	1540991	159851	101388	142570	1807	715	1000	0.51	0.01	0.20	0.01	0.28	0.01
1.20	0.00	2.50	4.00	0.00	0.00	0.00	0.00	0.00	1545927	157444	102796	143431	1650	792	1011	0.48	0.01	0.23	0.01	0.29	0.01
2.93	0.00	2.50	2.83	0.00	0.00	0.00	0.00	0.00	1544469	162837	99918	140775	1838	665	899	0.54	0.02	0.20	0.01	0.26	0.01
3.78	0.00	2.50	1.26	0.00	0.00	0.00	0.00	0.00	1535385	165737	101116	139118	1969	646	744	0.59	0.02	0.19	0.01	0.22	0.01
3.16	0.00	2.50	2.53	0.00	0.00	0.00	0.00	0.00	1535549	164274	100540	140748	1949	584	904	0.57	0.02	0.17	0.01	0.26	0.01
2.67	0.00	2.50	3.10	0.00	0.00	0.00	0.00	0.00	1539524	162502	99896	141403	1906	662	989	0.54	0.02	0.19	0.01	0.28	0.01
3.38	0.00	2.50	2.19	0.00	0.00	0.00	0.00	0.00	1540631	164608	99914	138295	1979	697	851	0.56	0.02	0.20	0.01	0.24	0.01
2.39	0.00	2.50	3.34	0.00	0.00	0.00	0.00	0.00	1538782	162285	100103	141662	1861	629	961	0.54	0.02	0.18	0.01	0.28	0.01
1.20	0.00	2.50	3.79	0.00	0.00	0.00	0.00	0.00	1539985	163446	96613	143281	1977	531	999	0.56	0.02	0.15	0.01	0.28	0.01
3.59	0.00	2.50	1.26	0.00	0.00	0.00	0.00	0.00	1552969	170545	93714	136429	2274	393	827	0.65	0.02	0.11	0.01	0.24	0.01
2.39	0.00	2.50	3.10	0.00	0.00	0.00	0.00	0.00	1553504	166555	93482	139377	2246	376	950	0.63	0.02	0.11	0.01	0.27	0.01
3.16	0.00	2.50	2.19	0.00	0.00	0.00	0.00	0.00	1553321	169569	93615	137274	2451	365	797	0.68	0.02	0.10	0.01	0.22	0.01
2.67	0.00	2.50	2.83	0.00	0.00	0.00	0.00	0.00	1540668	167896	93003	138437	2151	351	868	0.64	0.02	0.10	0.01	0.26	0.01
0.00	0.00	2.50	4.00	0.00	0.00	0.00	0.00	0.00	1542713	159395	98087	143375	1800	565	1106	0.52	0.02	0.16	0.01	0.32	0.01
1.69	0.00	2.50	3.57	0.00	0.00	0.00	0.00	0.00	1537090	164329	96086	142253	2026	496	1022	0.57	0.02	0.14	0.01	0.29	0.01
3.38	0.00	2.50	1.79	0.00	0.00	0.00	0.00	0.00	1542836	168776	93989	137232	2255	388	830	0.65	0.02	0.11	0.01	0.24	0.01
3.78	0.00	2.50	0.00	0.00	0.00	0.00	0.00	0.00	1548926	168327	95081	136034	2108	454	796	0.63	0.02	0.14	0.01	0.24	0.01
2.07	0.00	2.50	3.34	0.00	0.00	0.00	0.00	0.00	1537958	165734	95657	142868	2021	381	919	0.61	0.02	0.11	0.01	0.28	0.01
2.93	0.00	2.50	2.53	0.00	0.00	0.00	0.00	0.00	1545796	167869	93708	138658	2202	412	901	0.63	0.02	0.12	0.01	0.26	0.01
1.20	0.00	2.50	3.57	0.00	0.00	0.00	0.00	0.00	1542628	169100	91087	140141	2143	298	939	0.63	0.02	0.09	0.01	0.28	0.01
2.39	0.00	2.50	2.83	0.00	0.00	0.00	0.00	0.00	1545773	172159	90573	138018	2361	246	834	0.69	0.02	0.07	0.00	0.24	0.01
